#ind	78	88	100	106	114
#BCLs	486.41	266.85	161.09	123.75	117.53
858.0	0.0154	0.9624	0.949	0.0076	0.8657
860.0	0.0165	0.9573	0.9568	0.0041	0.8596
862.0	0.0233	0.9586	0.959	0.0	0.8508
864.0	0.0316	0.9494	0.9562	0.0058	0.8458
866.0	0.0332	0.9442	0.9518	0.02	0.8267
868.0	0.0284	0.9295	0.9499	0.0446	0.8116
870.0	0.0244	0.9231	0.9279	0.0866	0.8002
872.0	0.0221	0.9146	0.91	0.1694	0.7922
874.0	0.0152	0.9025	0.8893	0.2865	0.7787
876.0	0.0154	0.8764	0.8661	0.4125	0.7454
878.0	0.0105	0.8689	0.8531	0.5271	0.7067
880.0	0.0117	0.8557	0.8416	0.6485	0.7003
882.0	0.0182	0.8472	0.8232	0.7557	0.682
884.0	0.02	0.8305	0.8108	0.8398	0.6488
886.0	0.0235	0.8164	0.7946	0.8956	0.6174
888.0	0.0295	0.8031	0.7774	0.9069	0.5983
890.0	0.0281	0.7998	0.7629	0.9207	0.5821
892.0	0.0272	0.7866	0.74	0.938	0.5657
894.0	0.0255	0.7765	0.704	0.9302	0.5333
896.0	0.0178	0.767	0.6719	0.9246	0.5109
898.0	0.0168	0.7541	0.6497	0.9266	0.4801
900.0	0.0202	0.7376	0.628	0.9173	0.4515
902.0	0.007	0.7303	0.6021	0.9089	0.4124
904.0	0.0026	0.7178	0.5815	0.8962	0.382
906.0	0.0033	0.6991	0.5578	0.8801	0.3517
908.0	0.0007	0.6776	0.5368	0.8792	0.3115
910.0	0.0084	0.655	0.5083	0.8659	0.2815
912.0	0.0087	0.634	0.476	0.8495	0.2574
914.0	0.0046	0.6117	0.4429	0.832	0.2255
916.0	0.0145	0.5835	0.4172	0.8294	0.1915
918.0	0.0189	0.5562	0.3728	0.8089	0.157
920.0	0.0196	0.5313	0.3415	0.7918	0.1215
922.0	0.0259	0.5131	0.3135	0.7682	0.1031
924.0	0.0224	0.4922	0.2813	0.7511	0.0609
926.0	0.0278	0.4768	0.2381	0.7339	0.0351
928.0	0.0319	0.4488	0.2026	0.7171	0.0274
930.0	0.032	0.4157	0.1543	0.6885	0.0269
932.0	0.0326	0.382	0.1284	0.6764	0.0314
934.0	0.0327	0.3484	0.0945	0.6565	0.0623
936.0	0.0248	0.3067	0.0855	0.6418	0.1276
938.0	0.0268	0.2673	0.0648	0.6122	0.2428
940.0	0.0211	0.225	0.0542	0.5844	0.3713
942.0	0.0258	0.1939	0.0412	0.5574	0.4995
944.0	0.0227	0.169	0.0394	0.5366	0.6219
946.0	0.0194	0.1431	0.0356	0.5091	0.7497
948.0	0.0158	0.1216	0.0303	0.4737	0.85
950.0	0.0187	0.098	0.0053	0.4416	0.9197
952.0	0.017	0.0845	0.0129	0.4157	0.9464
954.0	0.0158	0.0704	0.0128	0.391	0.9541
956.0	0.0	0.0606	0.0094	0.3613	0.9544
958.0	0.0094	0.0515	0.0097	0.3352	0.956
960.0	0.0043	0.0541	0.0053	0.313	0.9528
962.0	0.0056	0.0522	0.0067	0.2986	0.9507
964.0	0.0069	0.0506	0.0169	0.2741	0.9334
966.0	0.0077	0.0424	0.0042	0.2537	0.925
